"","MSZoning","LotArea","Street","LotShape","Condition1","Condition2","OverallQual","OverallCond","RoofMatl","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtFinSF1","BsmtFinSF2","BsmtUnfSF","HeatingQC","stFlrS1","stFlrS2","GarageCars","GarageQual","GarageCond","WoodDeckSF","ScreenPorch","PoolArea","Fence","SaleCondition","SalePrice"
"2219",1,9649,1,0,1,1,6,5,1,0,0,1,1,1,0,0,941,1,961,683,2,0,0,460,0,0,0,0,"150,000 to 200,000"
"2220",1,12191,1,0,1,1,8,5,1,1,515,0,1,1,1181,0,598,1,1779,772,3,0,0,76,0,0,0,0,"150,000 to 200,000"
"2221",1,10557,1,0,1,1,9,5,1,1,422,0,1,1,672,0,736,1,1671,1407,3,0,0,108,0,0,0,0,"150,000 to 200,000"
"2222",1,11002,1,0,1,1,8,5,1,0,0,0,1,1,1048,0,341,1,1411,1171,3,0,0,286,0,0,0,0,"150,000 to 200,000"
"2223",1,10790,1,1,1,1,7,5,1,1,275,0,1,1,0,0,1066,1,1108,1277,3,0,0,120,0,0,0,0,"150,000 to 200,000"
"2224",1,11762,1,1,1,1,8,5,1,1,309,0,1,1,335,0,770,1,1105,1097,2,0,0,0,144,0,0,0,"more than 200,000"
"2225",1,9044,1,0,1,1,8,5,1,1,526,0,0,1,1225,0,100,1,1335,1203,3,0,0,198,0,0,0,0,"150,000 to 200,000"
"2226",1,9910,1,1,0,1,7,6,1,0,0,0,1,1,0,0,1369,1,1369,0,2,0,0,0,0,0,0,1,"150,000 to 200,000"
"2227",1,11830,1,1,0,1,8,5,1,1,164,0,1,1,1220,0,322,1,1542,0,3,0,0,168,0,0,0,1,"150,000 to 200,000"
"2228",1,10612,1,1,1,1,8,5,1,1,248,0,1,1,28,0,1496,0,1534,0,2,0,0,168,0,0,0,1,"150,000 to 200,000"
"2229",1,12291,1,0,1,1,10,5,1,1,754,0,1,1,1572,0,394,1,1966,0,3,0,0,76,0,0,0,1,"150,000 to 200,000"
"2230",1,9965,1,1,0,1,7,5,1,0,0,0,1,1,0,0,1528,1,1528,0,2,0,0,0,0,0,0,1,"150,000 to 200,000"
"2231",1,8847,1,1,1,1,8,5,1,1,148,0,1,1,769,0,769,1,1538,0,2,0,0,146,0,0,0,0,"150,000 to 200,000"
"2232",1,8251,1,1,1,1,7,5,1,1,143,0,1,1,778,0,716,1,1506,0,2,0,0,192,0,0,0,0,"150,000 to 200,000"
"2233",1,9605,1,1,1,1,7,5,1,0,0,0,1,1,0,0,982,1,982,995,3,0,0,240,0,0,0,1,"150,000 to 200,000"
"2234",1,8778,1,1,1,1,8,5,1,0,0,0,1,1,0,0,1302,1,1302,528,3,0,0,0,0,0,0,0,"150,000 to 200,000"
"2235",0,8640,1,1,1,1,8,5,1,0,0,0,1,1,24,0,1314,1,1338,0,2,0,0,0,0,0,0,1,"150,000 to 200,000"
"2236",0,9000,1,1,1,1,7,5,1,0,0,0,1,1,0,0,1335,1,1335,0,2,0,0,0,0,0,0,1,"150,000 to 200,000"
"2237",0,8640,1,1,1,1,8,5,1,0,0,0,1,1,350,0,546,1,896,896,2,0,0,184,0,0,0,1,"150,000 to 200,000"
"2238",0,12217,1,0,1,1,8,5,1,0,0,0,1,1,745,0,210,1,955,925,3,0,0,168,0,0,0,1,"150,000 to 200,000"
"2239",0,10440,1,1,1,1,8,5,1,0,0,0,1,1,0,0,1574,1,1584,0,2,0,0,0,0,0,0,1,"150,000 to 200,000"
"2240",0,11824,1,0,1,1,8,5,1,1,298,0,1,1,0,0,1685,1,1685,0,3,0,0,112,0,0,0,0,"150,000 to 200,000"
"2241",0,10625,1,1,1,1,6,5,1,1,353,0,1,1,0,0,1158,1,1158,1285,3,0,0,193,0,0,0,0,"150,000 to 200,000"
"2242",1,12450,1,1,0,1,5,5,1,1,126,0,1,1,729,0,365,1,1094,0,2,0,0,0,0,0,0,0,"150,000 to 200,000"
"2243",1,7441,1,0,1,1,7,5,1,1,170,0,1,1,0,0,1461,1,1486,0,2,0,0,0,0,0,0,0,"150,000 to 200,000"
"2244",1,11613,1,0,1,1,6,5,1,0,0,0,1,1,480,0,384,1,920,900,2,0,0,144,0,0,1,0,"150,000 to 200,000"
"2245",1,8012,1,1,1,1,6,5,1,0,0,1,1,0,0,0,630,1,630,636,1,0,0,340,0,0,1,0,"150,000 to 200,000"
"2246",1,6285,1,1,1,1,5,5,1,0,0,1,1,0,138,351,405,0,894,0,1,0,0,192,0,0,0,0,"150,000 to 200,000"
"2247",1,7476,1,1,1,1,5,7,1,0,0,1,1,0,812,0,228,0,1040,0,2,0,0,188,0,0,0,0,"150,000 to 200,000"
"2248",1,19522,1,0,1,1,7,5,1,1,272,0,1,1,727,0,496,0,1271,1232,2,0,0,0,182,0,0,0,"150,000 to 200,000"
"2249",1,10751,1,0,0,1,5,5,1,1,44,1,1,0,787,0,250,0,1037,0,2,0,0,136,0,0,0,0,"150,000 to 200,000"
"2250",1,12712,1,0,0,1,6,7,1,0,0,1,1,0,968,0,76,0,1055,0,2,0,0,455,0,0,0,1,"150,000 to 200,000"
"2251",0,4379,1,0,1,1,8,5,1,0,0,0,1,1,851,0,527,1,1378,0,2,0,0,160,0,0,0,0,"150,000 to 200,000"
"2252",0,3523,1,0,1,1,8,5,1,1,30,0,1,1,60,0,1081,1,1151,0,2,0,0,0,0,0,0,1,"150,000 to 200,000"
"2253",0,3784,1,0,1,1,8,5,1,1,36,0,1,1,60,0,1451,1,1565,0,2,0,0,0,0,0,0,1,"150,000 to 200,000"
"2254",0,3606,1,1,1,1,7,5,1,0,0,0,1,1,937,0,415,1,1352,0,2,0,0,0,0,0,0,1,"150,000 to 200,000"
"2255",0,5330,1,0,1,1,8,5,1,0,0,0,1,1,0,0,1550,1,1550,0,2,0,0,0,0,0,0,1,"150,000 to 200,000"
"2256",0,2280,1,1,1,1,6,5,1,1,342,1,1,1,565,0,179,0,757,744,2,0,0,0,0,0,0,0,"150,000 to 200,000"
"2257",0,2117,1,1,1,1,6,5,1,1,216,0,1,1,417,0,339,1,769,804,2,0,0,0,0,0,0,0,"150,000 to 200,000"
"2258",0,7321,1,0,1,1,7,5,1,0,0,0,1,1,0,0,1339,1,1358,0,2,0,0,176,0,0,0,0,"150,000 to 200,000"
"2259",0,8010,1,0,1,1,8,5,1,0,0,0,1,1,964,0,90,1,1072,976,2,0,0,0,180,0,0,0,"150,000 to 200,000"
"2260",0,8413,1,0,1,1,8,5,1,0,0,0,0,1,901,0,319,1,1220,1142,2,0,0,147,144,0,0,0,"150,000 to 200,000"
"2261",1,9466,1,0,1,1,8,5,1,0,0,0,1,1,457,1037,0,1,1494,0,2,0,0,0,217,0,0,0,"150,000 to 200,000"
"2262",1,12000,1,1,1,1,7,6,1,1,600,0,1,0,1732,0,270,1,2362,0,2,0,0,180,0,0,0,0,"150,000 to 200,000"
"2263",1,17778,1,0,1,1,8,5,1,0,0,0,1,0,1632,829,0,0,2497,0,2,0,0,266,0,0,0,0,"150,000 to 200,000"
"2264",1,11700,1,1,0,1,6,6,1,1,41,1,1,0,0,0,912,1,1152,0,2,0,0,0,0,0,0,0,"150,000 to 200,000"
"2265",1,8000,1,1,0,0,6,6,1,1,525,1,1,0,915,0,93,0,1403,1008,2,0,0,0,0,0,0,0,"150,000 to 200,000"
"2266",1,8723,1,0,0,0,6,6,1,0,0,1,1,1,973,0,0,1,1082,0,2,0,0,160,0,0,0,0,"150,000 to 200,000"
"2267",1,11700,1,1,1,1,6,5,1,1,196,1,1,1,910,0,385,0,1295,0,2,0,0,0,200,0,0,0,"150,000 to 200,000"
"2268",1,11358,1,0,1,1,7,7,1,0,0,1,1,0,346,0,778,0,1610,0,2,0,0,202,256,0,0,0,"150,000 to 200,000"
"2269",1,9547,1,1,1,1,7,6,1,1,112,1,1,1,0,0,1594,1,1594,0,2,0,0,190,0,0,0,0,"150,000 to 200,000"
"2270",1,10530,1,1,1,1,7,6,1,1,194,0,1,1,819,0,329,1,1091,984,2,0,0,235,0,0,0,0,"150,000 to 200,000"
"2271",1,10738,1,0,1,1,6,7,1,0,0,1,1,0,792,0,301,0,1093,0,2,0,0,224,0,0,1,0,"150,000 to 200,000"
"2272",1,10800,1,1,1,1,6,5,1,1,203,1,1,0,617,264,171,0,1052,0,1,0,0,0,0,0,0,0,"150,000 to 200,000"
"2273",1,8050,1,1,1,1,5,6,1,0,0,1,1,0,474,38,437,0,1107,0,1,0,0,88,0,0,0,0,"150,000 to 200,000"
"2274",1,7450,1,0,1,1,5,5,1,0,0,1,1,0,438,206,250,0,1074,0,2,0,0,0,0,0,1,0,"150,000 to 200,000"
"2275",1,14357,1,0,1,1,5,5,1,0,0,1,1,0,311,167,386,0,1187,0,2,0,0,128,0,0,0,0,"150,000 to 200,000"
"2276",1,8243,1,0,1,1,5,7,1,1,56,1,0,0,700,0,264,1,964,0,2,0,0,170,0,0,1,0,"150,000 to 200,000"
"2277",1,8680,1,1,1,1,5,7,1,0,0,1,1,0,0,0,894,0,894,0,1,0,0,0,0,0,0,0,"150,000 to 200,000"
"2278",1,8800,1,1,1,1,7,6,1,1,202,1,1,0,654,0,520,1,1200,0,2,0,0,0,0,0,1,0,"150,000 to 200,000"
"2279",1,9200,1,1,1,1,6,5,1,1,98,1,1,0,494,0,548,0,1042,0,2,0,0,192,0,0,1,0,"150,000 to 200,000"
"2280",1,8800,1,1,1,1,6,7,1,1,306,1,0,0,414,0,431,1,845,1309,2,0,0,0,161,0,1,0,"more than 200,000"
"2281",1,11382,1,0,1,1,6,5,1,1,212,1,1,0,54,543,533,0,1374,0,1,0,0,0,0,0,1,0,"150,000 to 200,000"
"2282",1,22002,1,1,1,1,6,7,1,1,136,1,0,0,1386,0,206,0,1652,0,2,0,0,0,201,0,0,0,"more than 200,000"
"2283",1,12172,1,1,1,1,5,7,1,0,0,1,1,1,130,259,433,0,908,0,2,0,0,284,192,0,1,0,"150,000 to 200,000"
"2284",1,5175,1,1,0,0,5,8,1,0,0,1,1,0,150,404,254,1,808,0,1,0,0,143,0,0,0,0,"150,000 to 200,000"
"2285",1,9600,1,1,1,1,5,6,1,1,176,1,0,0,368,0,710,1,1150,0,1,0,0,0,175,0,1,0,"150,000 to 200,000"
"2286",1,8668,1,1,1,1,5,5,1,0,0,1,1,0,0,0,1560,0,1560,0,3,0,0,0,0,0,0,0,"150,000 to 200,000"
"2287",1,10050,1,0,1,1,5,6,1,1,87,1,1,0,602,0,191,1,1280,0,2,0,0,140,0,0,0,0,"150,000 to 200,000"
"2288",1,9600,1,0,1,1,6,5,1,1,291,1,1,0,600,0,618,0,1254,0,2,0,0,0,168,0,0,0,"150,000 to 200,000"
"2289",1,8760,1,1,1,1,6,7,1,0,0,1,1,0,873,0,63,0,936,0,1,0,0,0,0,0,0,0,"150,000 to 200,000"
"2290",1,6860,1,0,1,1,5,6,1,1,54,1,1,0,908,0,100,1,1008,0,1,0,0,0,0,0,0,0,"150,000 to 200,000"
"2291",1,8250,1,1,1,1,5,7,1,0,0,1,1,0,288,0,765,0,1053,0,2,0,0,240,109,0,0,0,"150,000 to 200,000"
"2292",1,9100,1,1,1,1,5,5,1,1,69,1,1,0,0,0,1144,0,1144,0,1,0,0,0,0,0,0,0,"150,000 to 200,000"
"2293",1,9736,1,1,0,1,6,6,1,1,289,1,1,0,668,138,525,0,1721,0,2,0,0,0,0,0,0,0,"150,000 to 200,000"
"2294",1,9770,1,1,1,1,5,5,1,0,0,1,1,0,512,0,410,0,922,0,1,0,0,0,0,0,1,0,"150,000 to 200,000"
"2295",1,12198,1,0,1,1,5,6,1,0,0,1,1,0,780,0,424,0,1411,0,1,0,0,278,0,0,0,0,"150,000 to 200,000"
"2296",1,10050,1,1,1,1,5,5,1,0,0,1,1,0,288,0,928,0,1216,0,1,0,0,0,0,0,0,0,"150,000 to 200,000"
"2297",1,11556,1,1,1,1,5,9,1,0,0,1,0,0,408,0,456,0,1154,0,1,0,0,63,0,0,0,0,"150,000 to 200,000"
"2298",1,8078,1,1,1,1,5,5,1,1,260,1,1,0,0,0,1560,0,1560,0,2,0,0,0,0,0,0,0,"150,000 to 200,000"
"2299",1,10950,1,1,1,1,6,6,1,0,0,1,1,0,441,0,507,0,948,0,2,0,0,0,0,0,0,0,"150,000 to 200,000"
"2300",1,7942,1,1,1,1,6,7,1,0,0,1,1,0,85,955,0,0,1040,0,1,0,0,0,0,0,1,0,"150,000 to 200,000"
"2301",1,8540,1,1,1,1,5,8,1,0,0,1,0,0,114,691,120,0,925,0,1,0,0,152,0,0,0,0,"150,000 to 200,000"
"2302",1,7150,1,1,1,1,4,4,1,0,0,1,1,1,150,0,1040,0,1040,500,1,0,0,0,0,0,0,0,"150,000 to 200,000"
"2303",1,8400,1,1,1,1,5,5,1,0,0,1,0,0,793,0,130,0,925,0,1,0,0,81,0,0,1,0,"150,000 to 200,000"
"2304",1,9532,1,1,1,1,4,6,1,0,0,1,1,0,595,354,156,0,1647,0,1,0,0,225,0,368,1,0,"150,000 to 200,000"
"2305",1,15783,1,1,0,1,5,5,1,0,0,1,1,0,292,0,632,0,924,0,1,0,0,0,0,0,1,0,"150,000 to 200,000"
"2306",1,12099,1,0,1,1,5,6,1,0,0,1,1,0,198,0,1018,1,1216,0,1,0,0,200,0,0,1,0,"150,000 to 200,000"
"2307",1,21281,1,1,1,1,5,4,1,0,0,1,1,0,0,0,666,0,1308,1778,3,0,0,0,156,0,0,1,"more than 200,000"
"2308",1,10284,1,1,1,1,4,7,1,0,0,1,1,0,1030,66,55,1,845,436,2,0,0,0,0,0,0,1,"150,000 to 200,000"
"2309",1,10090,1,0,1,1,7,5,1,1,364,1,1,0,242,483,0,0,1035,616,1,0,0,460,165,0,1,0,"150,000 to 200,000"
"2310",1,8700,1,0,1,1,5,7,1,1,53,1,1,0,192,0,728,0,888,0,1,0,0,0,0,0,0,1,"150,000 to 200,000"
"2311",1,8300,1,0,1,1,6,6,1,1,86,1,1,0,952,0,0,0,952,0,1,0,0,0,0,0,0,0,"150,000 to 200,000"
"2312",1,7200,1,1,1,1,5,3,1,0,0,1,1,0,432,0,432,0,1238,0,1,0,0,0,0,0,0,0,"150,000 to 200,000"
"2313",1,7500,1,1,1,1,5,7,1,0,0,1,1,0,574,0,466,1,1040,0,1,0,0,0,0,0,0,0,"150,000 to 200,000"
"2314",1,7315,1,1,1,1,5,6,1,0,0,1,1,0,625,0,545,0,1170,0,1,0,0,0,225,0,0,0,"150,000 to 200,000"
"2315",1,7903,1,1,1,1,5,5,1,0,0,1,1,0,739,0,503,0,1242,0,1,0,0,0,0,0,0,1,"150,000 to 200,000"
"2316",1,8000,1,1,1,1,5,5,1,0,0,1,1,0,1098,154,125,0,1377,0,1,0,0,0,0,0,1,0,"150,000 to 200,000"
"2317",1,6600,1,1,0,0,5,5,1,0,0,1,1,0,110,442,312,0,864,0,1,0,0,58,0,0,0,0,"150,000 to 200,000"
"2318",1,6760,1,1,1,1,5,5,1,0,0,1,1,0,734,0,162,0,936,0,1,0,0,24,0,0,0,0,"150,000 to 200,000"
"2319",0,6978,1,1,0,1,5,7,1,0,0,0,0,0,0,0,850,0,960,0,2,0,0,0,0,0,0,0,"150,000 to 200,000"
"2320",0,6000,1,1,1,1,6,6,1,0,0,1,1,0,276,0,569,0,866,430,2,0,0,0,0,0,0,0,"150,000 to 200,000"
"2321",0,4480,1,1,0,1,5,5,1,0,0,1,1,1,782,0,240,0,1022,0,1,0,0,0,0,0,1,0,"150,000 to 200,000"
"2322",0,3153,1,1,1,1,5,6,1,0,0,1,1,0,0,0,967,0,967,0,1,0,0,0,0,0,0,0,"150,000 to 200,000"
"2323",0,7200,1,1,1,1,5,8,1,1,279,1,1,0,0,0,808,1,1072,0,2,0,0,0,0,0,0,0,"150,000 to 200,000"
"2324",0,9000,1,1,1,1,5,8,1,0,0,1,1,0,130,0,550,1,680,494,2,0,0,116,0,0,1,0,"150,000 to 200,000"
"2325",0,5925,1,1,1,1,4,6,1,0,0,1,1,0,122,448,0,0,761,380,1,0,0,0,0,0,0,0,"150,000 to 200,000"
"2326",0,9639,1,1,0,1,4,8,1,0,0,1,1,1,0,0,1075,1,1156,642,2,0,0,0,0,0,1,0,"150,000 to 200,000"
"2327",0,10337,1,0,1,1,8,9,1,0,0,0,0,0,0,0,725,1,909,863,2,0,0,0,0,0,1,0,"150,000 to 200,000"
"2328",0,9863,1,1,1,1,6,6,1,0,0,1,1,0,196,210,322,0,914,728,1,0,0,0,0,0,0,1,"150,000 to 200,000"
"2329",0,4571,1,1,1,1,5,7,1,0,0,1,1,0,168,0,448,1,616,616,2,0,0,280,0,0,0,0,"150,000 to 200,000"
"2330",0,8398,1,1,1,1,6,8,1,0,0,1,1,0,259,0,667,0,991,659,2,0,0,128,0,0,0,0,"150,000 to 200,000"
"2331",0,3600,1,1,1,1,5,7,1,0,0,1,0,0,316,0,371,0,687,671,1,0,0,0,0,0,1,1,"150,000 to 200,000"
"2332",0,13500,1,1,1,1,7,8,1,0,0,1,0,1,0,0,819,0,1312,1142,2,0,0,0,0,0,1,0,"150,000 to 200,000"
"2333",1,6854,1,1,1,1,5,7,1,0,0,1,0,1,317,227,212,0,916,144,1,0,0,0,150,0,0,0,"150,000 to 200,000"
"2334",0,8674,1,1,0,0,5,6,1,0,0,1,1,0,910,0,0,0,910,525,1,0,0,0,0,0,0,0,"150,000 to 200,000"
"2335",0,6125,1,1,1,1,5,7,1,0,0,1,0,0,306,0,422,1,728,546,1,0,0,0,0,0,0,0,"150,000 to 200,000"
"2336",0,6000,1,1,1,1,6,6,1,0,0,1,1,0,276,0,324,1,608,624,1,0,0,0,0,0,1,0,"150,000 to 200,000"
"2337",0,6120,1,1,1,1,5,7,1,0,0,0,1,0,0,0,884,1,884,0,1,0,0,0,0,0,1,0,"150,000 to 200,000"
"2338",0,6240,1,1,1,1,6,5,1,0,0,1,1,0,52,0,809,0,861,548,2,0,0,225,0,0,0,0,"150,000 to 200,000"
"2339",0,6240,1,1,1,1,5,8,1,0,0,1,0,0,48,0,624,1,899,423,1,0,0,0,0,0,1,0,"150,000 to 200,000"
"2340",0,6240,1,1,1,1,5,7,1,0,0,1,1,0,0,0,966,1,1014,412,1,0,0,174,0,0,1,0,"150,000 to 200,000"
"2341",0,6120,1,1,1,1,5,6,1,0,0,1,1,0,351,0,405,0,903,378,2,0,0,25,0,0,0,0,"150,000 to 200,000"
"2342",0,7755,1,1,1,1,6,8,1,0,0,1,0,0,0,0,1100,1,1100,1164,1,0,0,0,0,0,1,0,"150,000 to 200,000"
"2343",1,8850,1,1,1,1,6,7,1,0,0,1,0,1,0,0,768,1,752,624,2,0,0,0,0,0,0,0,"150,000 to 200,000"
"2344",1,8550,1,1,0,1,5,5,1,0,0,1,1,1,0,0,750,0,960,356,2,0,0,0,0,0,0,1,"150,000 to 200,000"
"2345",0,5700,1,0,0,1,7,6,1,0,0,1,1,0,336,0,336,0,672,672,2,0,0,0,0,0,1,0,"150,000 to 200,000"
"2346",0,5680,1,1,1,1,5,4,1,0,0,1,1,0,0,0,592,0,933,240,1,0,0,0,0,0,1,1,"150,000 to 200,000"
"2347",0,5680,1,1,1,1,5,3,1,0,0,1,1,0,0,0,969,0,969,245,1,0,0,0,0,0,1,1,"150,000 to 200,000"
"2348",0,13200,1,1,1,1,6,6,1,1,234,1,1,0,375,0,366,0,1497,797,2,0,0,0,0,0,0,0,"more than 200,000"
"2349",0,9780,1,1,1,1,7,9,1,0,0,1,0,0,354,398,224,1,976,976,1,0,0,285,216,0,0,0,"150,000 to 200,000"
"2350",0,10320,1,1,1,1,6,5,1,0,0,1,1,0,375,0,763,0,1138,1042,2,0,0,0,0,0,0,0,"150,000 to 200,000"
"2351",0,4330,1,1,1,1,4,6,1,0,0,1,1,0,681,127,0,0,838,477,2,0,0,0,0,0,0,1,"150,000 to 200,000"
"2352",1,12888,1,1,0,1,7,8,1,0,0,1,0,0,288,0,717,0,1262,1005,2,0,0,521,0,0,0,0,"150,000 to 200,000"
"2353",1,4484,1,0,1,1,5,6,1,0,0,1,1,0,485,0,187,0,778,504,1,0,0,0,0,0,1,0,"150,000 to 200,000"
"2354",1,11235,1,1,1,1,5,5,1,0,0,1,1,0,925,0,0,0,999,0,1,0,0,40,0,0,1,0,"150,000 to 200,000"
"2355",1,11235,1,1,1,1,5,5,1,1,30,1,1,0,785,0,635,0,1452,0,2,0,0,92,0,0,0,0,"150,000 to 200,000"
"2356",1,14299,1,1,0,1,4,3,1,0,0,1,1,0,513,144,348,0,1005,0,2,0,0,0,0,0,1,0,"150,000 to 200,000"
"2357",1,14149,1,0,1,1,5,8,1,1,50,0,0,0,68,722,190,0,1020,0,2,0,0,0,0,0,0,0,"150,000 to 200,000"
"2358",1,11677,1,0,1,1,5,4,1,1,442,1,1,0,249,761,30,0,1040,0,1,0,0,0,0,0,1,0,"150,000 to 200,000"
"2359",1,8425,1,1,0,1,5,6,1,0,0,1,1,0,748,0,20,0,868,0,2,0,0,138,0,0,1,0,"150,000 to 200,000"
"2360",1,8665,1,0,1,1,5,5,1,1,89,1,1,0,168,288,420,0,897,0,1,0,0,0,0,0,0,0,"150,000 to 200,000"
"2361",1,8398,1,0,1,1,5,5,1,1,323,1,0,0,114,529,300,0,943,0,2,0,0,132,0,0,0,0,"150,000 to 200,000"
"2362",1,8169,1,1,0,1,5,7,1,0,0,1,0,0,216,435,261,1,912,0,1,0,0,204,0,0,1,0,"150,000 to 200,000"
"2363",1,14175,1,1,0,0,5,5,1,0,0,1,1,0,386,522,332,0,1375,0,1,0,0,0,0,0,0,0,"150,000 to 200,000"
"2364",1,16779,1,1,0,1,5,4,1,1,356,1,0,0,267,0,404,0,1567,1087,2,0,0,128,0,0,0,0,"more than 200,000"
"2365",1,6960,1,1,1,1,7,8,1,0,0,1,1,0,258,0,422,1,798,504,1,0,0,0,126,0,1,0,"150,000 to 200,000"
"2366",1,11375,1,1,1,1,6,5,1,0,0,1,1,0,736,0,231,0,1299,0,2,0,0,81,0,0,0,0,"150,000 to 200,000"
"2367",1,11075,1,1,1,1,6,5,1,1,136,1,1,1,299,891,0,1,1522,0,2,0,0,0,168,0,1,0,"150,000 to 200,000"
"2368",1,17541,1,0,1,1,5,7,1,0,0,1,0,0,300,0,109,1,1325,0,2,0,0,0,0,0,0,0,"150,000 to 200,000"
"2369",1,22692,1,0,1,1,5,5,1,0,0,1,1,0,587,0,486,0,1630,0,2,0,0,0,0,0,0,0,"more than 200,000"
"2370",1,17808,1,1,0,1,4,5,1,0,0,1,1,0,0,0,484,0,1242,0,1,0,0,0,0,0,0,0,"150,000 to 200,000"
"2371",1,12671,1,0,1,1,6,7,1,1,300,1,0,0,353,0,935,1,2422,0,2,0,0,0,144,0,0,0,"more than 200,000"
"2372",1,10512,1,1,1,1,6,6,1,0,0,1,1,0,491,0,497,1,988,638,1,0,0,366,0,0,0,0,"150,000 to 200,000"
"2373",1,5400,1,1,1,1,5,5,1,0,0,1,1,0,453,0,411,0,864,0,1,0,0,0,0,0,0,0,"150,000 to 200,000"
"2374",1,3869,1,1,1,1,5,6,1,1,149,0,0,0,283,755,0,0,1038,0,1,0,0,0,0,0,0,0,"150,000 to 200,000"
"2375",1,9280,1,1,1,1,5,6,1,0,0,1,1,0,557,0,785,1,1342,0,1,0,0,0,0,0,0,0,"150,000 to 200,000"
"2376",1,11100,1,1,1,1,5,6,1,0,0,1,1,1,1080,0,0,0,1080,400,1,0,0,0,0,0,0,0,"150,000 to 200,000"
"2377",1,7550,1,1,1,1,4,5,1,0,0,0,0,0,0,0,951,0,986,376,1,0,0,0,0,0,1,0,"150,000 to 200,000"
"2378",1,23920,1,1,0,1,6,5,1,0,0,1,1,0,0,0,1105,1,1105,717,2,0,0,0,0,444,0,0,"more than 200,000"
"2379",1,9317,1,1,1,1,7,5,1,0,0,0,0,1,497,0,282,1,1029,929,2,0,0,202,0,0,0,0,"150,000 to 200,000"
"2380",1,9178,1,1,1,1,8,5,1,1,306,0,1,1,0,0,1643,1,1651,0,3,0,0,204,0,0,0,1,"150,000 to 200,000"
"2381",1,10481,1,0,1,1,8,5,1,0,0,0,1,1,0,0,2140,1,2140,0,3,0,0,136,0,0,0,1,"150,000 to 200,000"
"2382",1,10235,1,0,1,1,8,5,1,1,306,0,1,1,0,0,1643,1,1651,0,3,0,0,192,0,0,0,1,"150,000 to 200,000"
"2383",1,11750,1,0,1,1,7,5,1,1,204,0,1,1,20,0,1526,1,1546,0,3,0,0,144,0,0,0,0,"150,000 to 200,000"
"2384",1,8760,1,1,1,1,8,5,1,1,132,0,1,1,36,0,1453,1,1500,0,2,0,0,144,0,0,0,0,"150,000 to 200,000"
"2385",1,7242,1,1,1,1,7,5,1,0,0,0,1,1,0,0,1270,1,1270,0,2,0,0,0,0,0,0,0,"150,000 to 200,000"
"2386",1,9316,1,1,1,1,7,5,1,0,0,0,1,1,0,0,879,1,879,916,2,0,0,164,0,0,0,0,"150,000 to 200,000"
"2387",1,8883,1,0,1,1,7,5,1,1,360,0,1,1,608,321,0,1,946,927,2,0,0,108,144,0,1,0,"150,000 to 200,000"
"2388",1,20064,1,0,1,1,8,6,0,0,0,0,1,0,51,915,0,1,1743,0,2,0,0,646,0,0,0,0,"150,000 to 200,000"
"2389",1,14217,1,0,1,1,5,5,1,0,0,1,1,1,550,0,472,0,1022,0,2,0,0,0,0,0,0,0,"150,000 to 200,000"
"2390",1,10021,1,0,1,1,6,6,1,0,0,1,0,1,539,0,96,1,646,662,2,0,0,142,0,0,0,0,"150,000 to 200,000"
"2391",1,8428,1,0,1,1,5,7,1,0,0,1,0,1,420,0,570,1,990,0,1,0,0,256,0,0,0,0,"150,000 to 200,000"
"2392",1,16561,1,0,1,1,5,5,1,0,0,1,1,1,549,0,548,1,1097,0,1,0,0,306,0,0,1,0,"150,000 to 200,000"
"2393",1,10820,1,0,1,1,7,5,1,0,0,0,1,1,342,0,646,1,988,885,2,0,0,202,0,0,0,0,"150,000 to 200,000"
"2394",1,12352,1,0,1,1,7,5,1,1,290,0,1,1,638,0,215,1,853,900,2,0,0,0,0,0,0,0,"150,000 to 200,000"
"2395",1,9543,1,0,1,1,7,5,1,0,0,0,1,1,0,0,845,1,845,845,2,0,0,0,0,0,0,0,"150,000 to 200,000"
"2396",1,8826,1,1,1,1,7,5,1,1,144,0,1,1,841,0,144,1,985,857,2,0,0,193,0,0,0,0,"150,000 to 200,000"
"2397",1,11800,1,0,1,1,5,5,1,0,0,1,1,0,663,0,201,0,894,0,2,0,0,0,0,0,0,1,"150,000 to 200,000"
"2398",1,8660,1,0,1,1,5,5,1,1,113,1,0,0,502,0,513,0,1025,0,2,0,0,127,0,0,0,0,"150,000 to 200,000"
"2399",1,8982,1,0,1,1,5,5,1,0,0,1,1,0,539,0,501,0,1040,0,2,0,0,0,0,0,1,0,"150,000 to 200,000"
"2400",1,16300,1,0,1,1,5,4,1,0,0,1,1,0,60,417,399,0,907,0,1,0,0,0,0,0,1,0,"150,000 to 200,000"
"2401",1,9675,1,1,1,1,5,6,1,0,0,1,1,0,330,432,102,0,879,0,2,0,0,0,0,0,0,0,"150,000 to 200,000"
"2402",1,7200,1,1,1,1,5,5,1,0,0,1,1,0,671,0,193,0,864,0,2,0,1,155,0,0,0,0,"150,000 to 200,000"
"2403",1,7200,1,1,1,1,4,8,1,0,0,1,0,0,385,0,0,0,875,0,2,0,0,352,0,0,0,0,"150,000 to 200,000"
"2404",1,11354,1,1,1,1,7,5,1,0,0,0,1,1,1412,0,261,1,1673,0,2,0,0,306,116,0,0,0,"150,000 to 200,000"
"2405",1,8749,1,1,1,1,7,5,1,0,0,0,1,1,654,0,325,1,992,940,2,0,0,0,0,0,0,0,"150,000 to 200,000"
